month,basin,zone,lower,upper,variable
6,BRDQ2,BRDQ2-1,76.4934070114286,115.111705683333,map
7,BRDQ2,BRDQ2-1,42.4654936457143,59.1062717142857,map
8,BRDQ2,BRDQ2-1,29.8455588,52.37737175,map
9,BRDQ2,BRDQ2-1,44.5998534685714,67.3447909444445,map
10,BRDQ2,BRDQ2-1,64.8913953085714,123.698575733333,map
11,BRDQ2,BRDQ2-1,99.123555282353,219.377623582857,map
12,BRDQ2,BRDQ2-1,87.6724770176471,184.659754777143,map
1,BRFI1,BRFI1-1,41.8808262857143,126.627898466667,map
2,BRFI1,BRFI1-1,32.76862128,101.448083305556,map
3,BRFI1,BRFI1-1,44.7810418285714,106.747152661111,map
4,BRFI1,BRFI1-1,34.8848045,74.7422163888889,map
5,BRFI1,BRFI1-1,37.09915745,74.4226759222222,map
6,BRFI1,BRFI1-1,20.02694115,50.18297812,map
7,BRFI1,BRFI1-1,6.60024715,25.3198666285714,map
8,BRFI1,BRFI1-1,5.96021795,26.8303429428571,map
9,BRFI1,BRFI1-1,15.6694378,38.7209044514286,map
10,BRFI1,BRFI1-1,27.5916477085714,57.18123565,map
11,BRFI1,BRFI1-1,58.3984383882353,107.911456588571,map
12,BRFI1,BRFI1-1,49.2660902647059,144.66197636,map
1,BRNI1,BRNI1-1,32.9692732971429,72.2072738514286,map
2,BRNI1,BRNI1-1,26.51060484,57.9516711714286,map
3,BRNI1,BRNI1-1,32.2439450914286,66.2630628,map
4,BRNI1,BRNI1-1,24.2285647,56.4869765428572,map
5,BRNI1,BRNI1-1,32.28782595,60.7488563314286,map
6,BRNI1,BRNI1-1,21.29628075,42.45466236,map
7,BRNI1,BRNI1-1,7.7951965,18.88626652,map
8,BRNI1,BRNI1-1,7.2678417,19.5351929771429,map
9,BRNI1,BRNI1-1,10.96726915,23.8440438971429,map
10,BRNI1,BRNI1-1,20.03840925,36.2566523314286,map
11,BRNI1,BRNI1-1,39.5367935823529,69.6818258529412,map
12,BRNI1,BRNI1-1,44.5090654588235,85.3647122058823,map
1,BTSI1,BTSI1-1,46.6961807828572,134.04431535,map
2,BTSI1,BTSI1-1,37.9961611714286,108.6254114,map
3,BTSI1,BTSI1-1,46.0705156457143,115.015033283333,map
4,BTSI1,BTSI1-1,41.4814033028571,84.8743198914286,map
5,BTSI1,BTSI1-1,45.89990185,77.7889594114286,map
6,BTSI1,BTSI1-1,26.08997195,58.06390216,map
7,BTSI1,BTSI1-1,9.703054,27.3415651142857,map
8,BTSI1,BTSI1-1,8.28640075,29.9310203657143,map
9,BTSI1,BTSI1-1,20.55768685,43.2345715371429,map
10,BTSI1,BTSI1-1,32.3328117085714,64.2503130971429,map
11,BTSI1,BTSI1-1,65.0091738705882,122.728765028571,map
12,BTSI1,BTSI1-1,55.7388522,152.272097937143,map
1,BUDW1,BUDW1-1,170.542719257143,267.0065145,map
2,BUDW1,BUDW1-1,125.343652937143,201.863310183333,map
3,BUDW1,BUDW1-1,122.272673194286,186.317719255556,map
4,BUDW1,BUDW1-1,70.72515065,125.971518016667,map
5,BUDW1,BUDW1-1,46.60365965,90.1296582685714,map
6,BUDW1,BUDW1-1,28.91447735,67.2084885371429,map
7,BUDW1,BUDW1-1,6.90342155,31.5481716,map
8,BUDW1,BUDW1-1,8.05959145,30.7091653314286,map
9,BUDW1,BUDW1-1,26.7387451,58.9382645028571,map
10,BUDW1,BUDW1-1,83.1464809,157.528186702857,map
11,BUDW1,BUDW1-1,172.977558988235,304.602060788235,map
12,BUDW1,BUDW1-1,173.218866458824,282.864009182857,map
1,BULO3,BULO3-1,24.0841334057143,43.0614393314286,map
2,BULO3,BULO3-1,21.9012777257143,36.3632075085714,map
3,BULO3,BULO3-1,22.40120615,40.0520219314286,map
4,BULO3,BULO3-1,18.135981,35.3642407485714,map
5,BULO3,BULO3-1,26.0479921,39.9519803222222,map
6,BULO3,BULO3-1,14.47354865,26.5577073055556,map
7,BULO3,BULO3-1,6.5566163,15.0504786055556,map
8,BULO3,BULO3-1,6.5685797,12.5255485666667,map
9,BULO3,BULO3-1,8.2691859,15.0745923777778,map
10,BULO3,BULO3-1,14.84849075,22.2598139657143,map
11,BULO3,BULO3-1,28.9686693705882,41.6428936,map
12,BULO3,BULO3-1,32.6085327,53.9046748705883,map
1,BUSO3,BUSO3-1,40.3026176057143,66.9602615942857,map
2,BUSO3,BUSO3-1,32.40763775,57.1065899485714,map
3,BUSO3,BUSO3-1,35.4287455,68.0891493542857,map
4,BUSO3,BUSO3-1,24.17309745,62.3600763028572,map
5,BUSO3,BUSO3-1,28.21037665,65.1390685314286,map
6,BUSO3,BUSO3-1,15.2914985,43.75309004,map
7,BUSO3,BUSO3-1,4.6185328,20.0809649542857,map
8,BUSO3,BUSO3-1,5.13814695,18.3466173942857,map
9,BUSO3,BUSO3-1,7.5746483,27.2973720171429,map
10,BUSO3,BUSO3-1,19.0736728,37.6107444742857,map
11,BUSO3,BUSO3-1,39.4314034114286,69.8286669882353,map
12,BUSO3,BUSO3-1,52.9149496764706,84.5709203705883,map
1,BWKI1,BWKI1-1,39.19218984,115.257273083333,map
2,BWKI1,BWKI1-1,33.4047954857143,102.151969516667,map
3,BWKI1,BWKI1-1,35.6284334057143,112.221180744444,map
4,BWKI1,BWKI1-1,28.7279595257143,76.7410207055556,map
5,BWKI1,BWKI1-1,44.71664285,79.5415478,map
6,BWKI1,BWKI1-1,27.27218955,55.5154149314286,map
7,BWKI1,BWKI1-1,10.0859463,33.4833359142857,map
8,BWKI1,BWKI1-1,9.55988055,32.4650905542857,map
9,BWKI1,BWKI1-1,22.09945415,43.2692344333333,map
10,BWKI1,BWKI1-1,26.8738894285714,60.9056842166667,map
11,BWKI1,BWKI1-1,49.3145669117647,105.623944925714,map
12,BWKI1,BWKI1-1,47.8797052235294,138.413051668571,map
1,CABI1,CABI1-1,87.6498250628572,163.784148061111,map
2,CABI1,CABI1-1,60.5603331771429,121.052724257143,map
3,CABI1,CABI1-1,69.6561638914286,144.254994337143,map
4,CABI1,CABI1-1,50.5749872057143,108.131551942857,map
5,CABI1,CABI1-1,52.8826857,107.967520194286,map
6,CABI1,CABI1-1,51.05304115,101.9117088,map
7,CABI1,CABI1-1,18.3170322,49.2935521257143,map
8,CABI1,CABI1-1,17.13435105,46.99999744,map
9,CABI1,CABI1-1,30.26658285,65.7786071485714,map
10,CABI1,CABI1-1,62.20019945,110.410354308571,map
11,CABI1,CABI1-1,105.836232917647,189.074817611429,map
12,CABI1,CABI1-1,88.5718230352941,177.671569617143,map
1,CALW1,CALW1-1,267.975638074286,529.962140338889,map
2,CALW1,CALW1-1,202.002899451429,382.141588888889,map
3,CALW1,CALW1-1,226.925968731429,418.814779166667,map
4,CALW1,CALW1-1,166.090557908571,282.100377716667,map
5,CALW1,CALW1-1,106.645838451429,158.925490716667,map
6,CALW1,CALW1-1,66.1270204,117.625257933333,map
7,CALW1,CALW1-1,40.4760335657143,65.5686373833333,map
8,CALW1,CALW1-1,46.08798885,76.9467677611111,map
9,CALW1,CALW1-1,79.3368448457143,130.579747588889,map
10,CALW1,CALW1-1,193.097172497143,330.290203161111,map
11,CALW1,CALW1-1,300.170121617647,557.384032731429,map
12,CALW1,CALW1-1,268.897903835294,488.736227068571,map
1,CAMI1,CAMI1-1,60.1831235828572,117.584891285714,map
2,CAMI1,CAMI1-1,46.4042847085714,96.7022000057143,map
3,CAMI1,CAMI1-1,55.99229975,109.999021628571,map
4,CAMI1,CAMI1-1,39.4437489,80.8069823314286,map
5,CAMI1,CAMI1-1,41.15255295,79.9835266685714,map
6,CAMI1,CAMI1-1,28.39097065,60.8350871542857,map
7,CAMI1,CAMI1-1,8.3912329,22.0178376,map
8,CAMI1,CAMI1-1,8.92322319999999,23.0245557142857,map
9,CAMI1,CAMI1-1,19.49669075,39.4552953771429,map
10,CAMI1,CAMI1-1,30.776291,60.2102210285714,map
11,CAMI1,CAMI1-1,63.5250204514286,117.418310188235,map
12,CAMI1,CAMI1-1,79.4558017542857,135.401735052941,map
1,CANO3,CANO3-1,212.279847582857,292.536216072222,map
2,CANO3,CANO3-1,171.318398245714,239.455501388889,map
3,CANO3,CANO3-1,177.839696571429,247.083113627778,map
4,CANO3,CANO3-1,132.324365417143,188.380746766667,map
5,CANO3,CANO3-1,93.99981708,140.223223066667,map
6,CANO3,CANO3-1,65.1825794571429,99.6769511833333,map
7,CANO3,CANO3-1,15.79855235,31.8831482514286,map
8,CANO3,CANO3-1,17.57397425,30.7587708057143,map
9,CANO3,CANO3-1,51.82973505,79.7231112333333,map
10,CANO3,CANO3-1,114.275990468571,161.273234588889,map
11,CANO3,CANO3-1,232.848699088235,324.220549714286,map
12,CANO3,CANO3-1,236.924173164706,330.283872977143,map
1,CASW1,CASW1-1,162.52647835,245.57688375,map
2,CASW1,CASW1-1,122.77095715,179.903347188889,map
3,CASW1,CASW1-1,133.1730001,201.14603916,map
4,CASW1,CASW1-1,101.2201049,157.737792582857,map
5,CASW1,CASW1-1,70.7540970342857,113.246950834286,map
6,CASW1,CASW1-1,50.1066119314286,81.1850025485714,map
7,CASW1,CASW1-1,16.94733085,29.809186,map
8,CASW1,CASW1-1,21.853906,33.8438257771429,map
9,CASW1,CASW1-1,48.3313613,71.83927212,map
10,CASW1,CASW1-1,99.03131705,150.908503533333,map
11,CASW1,CASW1-1,184.751391445714,280.659798634286,map
12,CASW1,CASW1-1,163.199721497143,252.719599062857,map
1,CDRW1,CDRW1-1,242.618973377143,384.682522338889,map
2,CDRW1,CDRW1-1,169.305216017143,262.349591716667,map
3,CDRW1,CDRW1-1,177.37421472,307.986865327778,map
4,CDRW1,CDRW1-1,142.191564377143,243.527182066667,map
5,CDRW1,CDRW1-1,117.766287925714,189.701439522222,map
6,CDRW1,CDRW1-1,94.9276914171429,151.324584461111,map
7,CDRW1,CDRW1-1,39.6865983,70.1322328055556,map
8,CDRW1,CDRW1-1,43.6674855085714,71.4899771055556,map
9,CDRW1,CDRW1-1,87.0632766514285,140.908932755556,map
10,CDRW1,CDRW1-1,167.659367862857,247.040373188889,map
11,CDRW1,CDRW1-1,268.043249117647,448.944605937143,map
12,CDRW1,CDRW1-1,223.470646305882,341.091895194286,map
1,CENW1,CENW1-1,176.545513594286,274.764288333333,map
2,CENW1,CENW1-1,136.446931285714,202.560467511111,map
3,CENW1,CENW1-1,157.199474417143,221.224744522222,map
4,CENW1,CENW1-1,112.900275668571,146.538993542857,map
5,CENW1,CENW1-1,71.1295627371429,101.835512428571,map
6,CENW1,CENW1-1,49.7000892857143,72.2837017257143,map
7,CENW1,CENW1-1,17.0826303,27.0679287371429,map
8,CENW1,CENW1-1,22.30831835,32.4521503428571,map
9,CENW1,CENW1-1,51.2802632,64.22897492,map
10,CENW1,CENW1-1,118.204128771429,169.7726602,map
11,CENW1,CENW1-1,203.846398623529,309.127904548571,map
12,CENW1,CENW1-1,183.980540911765,286.545854571429,map
1,CFMM8,CFMM8-1,61.1817855428572,111.420097925714,map
2,CFMM8,CFMM8-1,41.8370722457143,78.9127221771429,map
3,CFMM8,CFMM8-1,49.8044353885714,96.6459448114286,map
4,CFMM8,CFMM8-1,45.9561699257143,87.4137306114286,map
5,CFMM8,CFMM8-1,59.0357595,97.65823496,map
6,CFMM8,CFMM8-1,75.13852765,109.556827222857,map
7,CFMM8,CFMM8-1,28.04235565,46.8276236057143,map
8,CFMM8,CFMM8-1,23.62633705,40.8760204285715,map
9,CFMM8,CFMM8-1,42.39194595,64.0361250571429,map
10,CFMM8,CFMM8-1,56.69379695,86.0257911542857,map
11,CFMM8,CFMM8-1,77.6925809470589,124.159903482353,map
12,CFMM8,CFMM8-1,68.7661005705883,109.985514634286,map
1,CGMW1,CGMW1-1,175.134274354286,260.73628955,map
2,CGMW1,CGMW1-1,135.045972514286,191.493161872222,map
3,CGMW1,CGMW1-1,147.7055085,208.712405366667,map
4,CGMW1,CGMW1-1,107.783959474286,145.207947908571,map
5,CGMW1,CGMW1-1,70.1053498285714,101.391154668571,map
6,CGMW1,CGMW1-1,49.0272084514286,71.8747718857143,map
7,CGMW1,CGMW1-1,16.03754095,27.2639797257143,map
8,CGMW1,CGMW1-1,21.46195225,32.4169060285714,map
9,CGMW1,CGMW1-1,49.03142975,63.9185774857143,map
10,CGMW1,CGMW1-1,116.82311535,160.637374516667,map
11,CGMW1,CGMW1-1,201.947996647059,293.704409868571,map
12,CGMW1,CGMW1-1,180.824018664706,270.718195817143,map
1,CGRO3,CGRO3-1,164.880251537143,347.17524545,map
2,CGRO3,CGRO3-1,135.277465937143,273.649684122222,map
3,CGRO3,CGRO3-1,122.0509116,278.725745711111,map
4,CGRO3,CGRO3-1,91.0785442114286,217.95386305,map
5,CGRO3,CGRO3-1,81.3805353771429,157.352973188889,map
6,CGRO3,CGRO3-1,47.5366972628571,102.907211,map
7,CGRO3,CGRO3-1,15.47294975,28.8327149314286,map
8,CGRO3,CGRO3-1,15.60842065,32.76251385,map
9,CGRO3,CGRO3-1,42.0540434,76.2931269833333,map
10,CGRO3,CGRO3-1,74.5746039257143,171.882231094444,map
11,CGRO3,CGRO3-1,200.726028794118,365.833491634286,map
12,CGRO3,CGRO3-1,211.637395905882,380.372613468571,map
1,CHDW1,CHDW1-1,86.6122347,158.656324074286,map
2,CHDW1,CHDW1-1,63.4275715371429,113.253584588571,map
3,CHDW1,CHDW1-1,55.0289838857143,109.213484537143,map
4,CHDW1,CHDW1-1,26.03924815,69.5722843828571,map
5,CHDW1,CHDW1-1,24.4424835,61.8668634571429,map
6,CHDW1,CHDW1-1,18.88839885,54.2213618571429,map
7,CHDW1,CHDW1-1,7.59196475,29.1934921771429,map
8,CHDW1,CHDW1-1,8.68852085,27.5249153771429,map
9,CHDW1,CHDW1-1,15.65492805,39.3673642057143,map
10,CHDW1,CHDW1-1,42.3317416,91.9315408,map
11,CHDW1,CHDW1-1,94.7732035371429,171.959589741176,map
12,CHDW1,CHDW1-1,100.627558097143,158.212123623529,map
1,CHEI1,CHEI1-1,46.5010021028571,127.659125061111,map
2,CHEI1,CHEI1-1,34.2657749314286,105.217212588889,map
3,CHEI1,CHEI1-1,38.9667575828571,113.76071355,map
4,CHEI1,CHEI1-1,48.4488635142857,99.34772485,map
5,CHEI1,CHEI1-1,57.3650146285714,110.108808088889,map
6,CHEI1,CHEI1-1,39.13552625,77.4428502222223,map
7,CHEI1,CHEI1-1,18.5819034,46.33045725,map
8,CHEI1,CHEI1-1,18.2272305,43.9670902611111,map
9,CHEI1,CHEI1-1,28.6807021,63.1947079657143,map
10,CHEI1,CHEI1-1,37.1984712685714,82.3583149085714,map
11,CHEI1,CHEI1-1,53.7267284470588,125.091754605714,map
12,CHEI1,CHEI1-1,50.2816390411765,139.552069674286,map
1,CHJW1,CHJW1-1,22.72047145,58.6992417942857,map
2,CHJW1,CHJW1-1,19.39037905,45.85781024,map
3,CHJW1,CHJW1-1,22.3026224,54.43477556,map
4,CHJW1,CHJW1-1,14.7410297,42.6344442857143,map
5,CHJW1,CHJW1-1,20.9656426,45.1166338857143,map
6,CHJW1,CHJW1-1,18.1290214,36.8859010457143,map
7,CHJW1,CHJW1-1,7.59385705,20.0666477,map
8,CHJW1,CHJW1-1,4.6138719,13.7542872342857,map
9,CHJW1,CHJW1-1,8.38300965,20.0425753942857,map
10,CHJW1,CHJW1-1,14.17854035,35.7329050571428,map
11,CHJW1,CHJW1-1,28.7553458057143,70.8167157823529,map
12,CHJW1,CHJW1-1,31.0179632914286,72.7046955411765,map
1,CHTO3,CHTO3-1,239.420042948571,438.021697544444,map
2,CHTO3,CHTO3-1,211.302131914286,420.943031055556,map
3,CHTO3,CHTO3-1,219.265510885714,415.811361105556,map
4,CHTO3,CHTO3-1,131.352482314286,259.985728016667,map
5,CHTO3,CHTO3-1,61.6294692514286,167.059593066667,map
6,CHTO3,CHTO3-1,32.9686658742857,87.3602851611111,map
7,CHTO3,CHTO3-1,5.10198624,17.7255473388889,map
8,CHTO3,CHTO3-1,9.23288095,25.7607343277778,map
9,CHTO3,CHTO3-1,29.75454425,61.2903636888889,map
10,CHTO3,CHTO3-1,108.324023708571,196.768815955556,map
11,CHTO3,CHTO3-1,240.713433317647,452.41023564,map
12,CHTO3,CHTO3-1,308.2727007,609.516927485714,map
1,CIYW1,CIYW1-1,205.150839017143,335.834616761111,map
2,CIYW1,CIYW1-1,158.038273131429,245.832868477778,map
3,CIYW1,CIYW1-1,170.572842205714,244.090444705556,map
4,CIYW1,CIYW1-1,105.9391455,161.860626965714,map
5,CIYW1,CIYW1-1,67.50020155,116.497149388889,map
6,CIYW1,CIYW1-1,41.3105854,83.1943276057143,map
7,CIYW1,CIYW1-1,11.26392845,33.617408,map
8,CIYW1,CIYW1-1,15.92035805,33.9730043714286,map
9,CIYW1,CIYW1-1,46.97192155,74.1465355888889,map
10,CIYW1,CIYW1-1,117.346395445714,161.459377077778,map
11,CIYW1,CIYW1-1,225.930604182353,354.875112302857,map
12,CIYW1,CIYW1-1,220.904658370588,341.080886834286,map
1,CLDI1,CLDI1-1,93.4968252342857,188.957746572222,map
2,CLDI1,CLDI1-1,67.9561897885714,140.676122705556,map
3,CLDI1,CLDI1-1,78.4126150457143,161.464150161111,map
4,CLDI1,CLDI1-1,54.7215038228572,110.35998248,map
5,CLDI1,CLDI1-1,69.0049739314286,114.275805411429,map
6,CLDI1,CLDI1-1,55.74945924,101.340216057143,map
7,CLDI1,CLDI1-1,19.484848,45.7022323371429,map
8,CLDI1,CLDI1-1,20.03983165,44.9981363542857,map
9,CLDI1,CLDI1-1,35.45650135,60.6286903828571,map
10,CLDI1,CLDI1-1,66.1856501314286,100.869492472222,map
11,CLDI1,CLDI1-1,107.845055417647,199.020954691429,map
12,CLDI1,CLDI1-1,94.1677762235294,186.891027211429,map
1,CLFW1,CLFW1-1,144.164062337143,246.409798433333,map
2,CLFW1,CLFW1-1,106.011891462857,187.722309622222,map
3,CLFW1,CLFW1-1,104.0347424,169.685114866667,map
4,CLFW1,CLFW1-1,58.94444015,121.017763777778,map
5,CLFW1,CLFW1-1,41.79815745,81.8991017166667,map
6,CLFW1,CLFW1-1,26.4782554,59.9677849833334,map
7,CLFW1,CLFW1-1,8.956802,27.7346569657143,map
8,CLFW1,CLFW1-1,8.43119345,27.1184043428571,map
9,CLFW1,CLFW1-1,23.78810965,52.9384379944445,map
10,CLFW1,CLFW1-1,70.23959155,133.88685948,map
11,CLFW1,CLFW1-1,146.699800729412,258.757768342857,map
12,CLFW1,CLFW1-1,146.569962652941,261.765397582857,map
1,CLUW1,CLUW1-1,170.143035017143,329.943801488889,map
2,CLUW1,CLUW1-1,111.330753788571,230.586677933333,map
3,CLUW1,CLUW1-1,112.788836434286,226.843439716667,map
4,CLUW1,CLUW1-1,68.01180835,138.112068905556,map
5,CLUW1,CLUW1-1,46.86131725,95.3198645142857,map
6,CLUW1,CLUW1-1,33.19590135,76.1988700628572,map
7,CLUW1,CLUW1-1,9.8429699,34.4483755314286,map
8,CLUW1,CLUW1-1,12.6297055,33.2569899828571,map
9,CLUW1,CLUW1-1,35.2286189,77.6062914611111,map
10,CLUW1,CLUW1-1,97.3941029,166.542428988571,map
11,CLUW1,CLUW1-1,190.559978364706,349.632203234286,map
12,CLUW1,CLUW1-1,175.037480311765,313.402389268571,map
1,COCO3,COCO3-1,186.72765804,275.641759555556,map
2,COCO3,COCO3-1,145.038751251429,207.737260561111,map
3,COCO3,COCO3-1,152.63818596,228.553988605556,map
4,COCO3,COCO3-1,115.52886216,176.71670016,map
5,COCO3,COCO3-1,89.0325611485714,131.857513417143,map
6,COCO3,COCO3-1,65.41169544,91.5281510628571,map
7,COCO3,COCO3-1,17.125569,31.6685211542857,map
8,COCO3,COCO3-1,19.15908665,30.3461528857143,map
9,COCO3,COCO3-1,53.77056048,74.6684605542857,map
10,COCO3,COCO3-1,112.634988634286,161.249722857143,map
11,COCO3,COCO3-1,206.243343582353,303.045829554286,map
12,COCO3,COCO3-1,204.755517771429,291.953442,map
1,COEI1,COEI1-1,82.35794425,125.696942988571,map
2,COEI1,COEI1-1,58.14149535,96.9707034057143,map
3,COEI1,COEI1-1,69.6099065,117.052682182857,map
4,COEI1,COEI1-1,47.61590045,90.3766558514286,map
5,COEI1,COEI1-1,48.60054415,88.2574786971428,map
6,COEI1,COEI1-1,39.02573475,68.6059870222222,map
7,COEI1,COEI1-1,14.4909159,31.2475052685714,map
8,COEI1,COEI1-1,13.70484305,29.2263176857143,map
9,COEI1,COEI1-1,23.35665255,44.2020060114286,map
10,COEI1,COEI1-1,46.0691103,76.3996229542857,map
11,COEI1,COEI1-1,93.7311598285714,141.813488429412,map
12,COEI1,COEI1-1,85.9297276285714,128.459809845714,map
1,COKW1,COKW1-1,219.517976725714,347.814458322222,map
2,COKW1,COKW1-1,178.944043577143,265.7895878,map
3,COKW1,COKW1-1,181.817434542857,269.107206683333,map
4,COKW1,COKW1-1,132.795229165714,185.282609222857,map
5,COKW1,COKW1-1,85.2173185885714,146.960592177143,map
6,COKW1,COKW1-1,55.0343324,113.341523742857,map
7,COKW1,COKW1-1,13.8654536,44.6178969028572,map
8,COKW1,COKW1-1,20.705572,45.1215593085714,map
9,COKW1,COKW1-1,57.56218485,92.63406416,map
10,COKW1,COKW1-1,137.9770164,192.593454594445,map
11,COKW1,COKW1-1,269.375113058823,385.73215208,map
12,COKW1,COKW1-1,221.177169741177,349.896324045714,map
1,CONW1,CONW1-1,235.295302114286,416.355779766667,map
2,CONW1,CONW1-1,144.88137648,283.5863899,map
3,CONW1,CONW1-1,160.190143714286,299.387173922222,map
4,CONW1,CONW1-1,111.940750028571,176.219511851429,map
5,CONW1,CONW1-1,74.4713616342857,138.533712554286,map
6,CONW1,CONW1-1,55.6945625828572,119.394868434286,map
7,CONW1,CONW1-1,31.9451101,68.7344036971429,map
8,CONW1,CONW1-1,35.68967208,65.3364845885714,map
9,CONW1,CONW1-1,76.0541161885714,125.229625644444,map
10,CONW1,CONW1-1,182.709836691429,288.566399977778,map
11,CONW1,CONW1-1,290.655312247059,508.558276034286,map
12,CONW1,CONW1-1,222.700338264706,393.615918017143,map
1,COQO3,COQO3-1,164.7241308,316.978900857143,map
2,COQO3,COQO3-1,141.305765502857,275.051538142857,map
3,COQO3,COQO3-1,155.37493944,267.245493302857,map
4,COQO3,COQO3-1,102.771989382857,141.297920531429,map
5,COQO3,COQO3-1,59.876944,83.2001588611111,map
6,COQO3,COQO3-1,29.0274756,52.2737123542857,map
7,COQO3,COQO3-1,6.51464915,10.9581637942857,map
8,COQO3,COQO3-1,8.58693355,18.2810621714286,map
9,COQO3,COQO3-1,25.98615072,50.3683799771429,map
10,COQO3,COQO3-1,75.2393074114286,150.145265222857,map
11,COQO3,COQO3-1,173.021584658824,323.311785952941,map
12,COQO3,COQO3-1,207.2127555,369.977740970588,map
1,CORO3,CORO3-1,140.939816091429,196.556495238889,map
2,CORO3,CORO3-1,106.65593604,165.68704988,map
3,CORO3,CORO3-1,111.592572634286,182.36331828,map
4,CORO3,CORO3-1,67.9088042742857,132.254389142857,map
5,CORO3,CORO3-1,55.40910305,91.8068006742857,map
6,CORO3,CORO3-1,34.7688516857143,53.54779232,map
7,CORO3,CORO3-1,9.4528132,16.3570499085714,map
8,CORO3,CORO3-1,10.37132165,17.4110744342857,map
9,CORO3,CORO3-1,31.73474095,42.9000898228572,map
10,CORO3,CORO3-1,72.7199968,110.862487371429,map
11,CORO3,CORO3-1,170.21501136,221.093219411429,map
12,CORO3,CORO3-1,174.826179952941,235.802879022857,map
1,COTO3,COTO3-1,164.58829795,213.181765377778,map
2,COTO3,COTO3-1,129.72129885,192.712269444444,map
3,COTO3,COTO3-1,141.69398255,202.6556653,map
4,COTO3,COTO3-1,102.399658765714,162.993011438889,map
5,COTO3,COTO3-1,67.0296609257143,120.9807588,map
6,COTO3,COTO3-1,35.4305637771428,69.5881303542857,map
7,COTO3,COTO3-1,10.81173225,19.3392617314286,map
8,COTO3,COTO3-1,10.1720904,21.1431240114286,map
9,COTO3,COTO3-1,33.0974954,51.5480737444445,map
10,COTO3,COTO3-1,88.25468125,119.665982228571,map
11,COTO3,COTO3-1,188.684557411765,271.58065572,map
12,COTO3,COTO3-1,199.664887764706,296.853694908571,map
1,CRNW1,CRNW1-1,201.58370275,291.272342411111,map
2,CRNW1,CRNW1-1,136.19581092,201.124174114286,map
3,CRNW1,CRNW1-1,156.334229948571,227.956344244444,map
4,CRNW1,CRNW1-1,119.771181771429,181.4105084,map
5,CRNW1,CRNW1-1,92.94446232,148.433565028571,map
6,CRNW1,CRNW1-1,72.7905899314286,120.890807965714,map
7,CRNW1,CRNW1-1,32.4508738114286,58.8652053942857,map
8,CRNW1,CRNW1-1,33.0450639942857,59.0129281657143,map
9,CRNW1,CRNW1-1,73.26400765,112.090737754286,map
10,CRNW1,CRNW1-1,133.6595244,213.954190182857,map
11,CRNW1,CRNW1-1,239.594889291429,341.704603428571,map
12,CRNW1,CRNW1-1,186.598002651429,260.807302347059,map
1,CRPW1,CRPW1-1,175.52584656,264.752097988889,map
2,CRPW1,CRPW1-1,134.608425582857,194.856191016667,map
3,CRPW1,CRPW1-1,146.014853657143,200.405851127778,map
4,CRPW1,CRPW1-1,100.896417822857,139.8531112,map
5,CRPW1,CRPW1-1,66.0499727657143,97.4066312685714,map
6,CRPW1,CRPW1-1,46.33004196,67.0307342571429,map
7,CRPW1,CRPW1-1,16.0248338742857,26.9026915771429,map
8,CRPW1,CRPW1-1,23.01611475,33.0205617028571,map
9,CRPW1,CRPW1-1,47.5922467,65.65543765,map
10,CRPW1,CRPW1-1,116.472784217143,161.985383057143,map
11,CRPW1,CRPW1-1,199.909281335294,303.055257308571,map
12,CRPW1,CRPW1-1,177.473314164706,262.831420342857,map
1,CSDI1,CSDI1-1,64.6261735885714,130.985413105556,map
2,CSDI1,CSDI1-1,49.9274613771429,110.649260822222,map
3,CSDI1,CSDI1-1,71.76398652,125.931843216667,map
4,CSDI1,CSDI1-1,53.7262382057143,95.2725671944444,map
5,CSDI1,CSDI1-1,53.3554816628571,89.7433964166667,map
6,CSDI1,CSDI1-1,38.7069838,78.4395622685714,map
7,CSDI1,CSDI1-1,11.8016909,31.7125945085714,map
8,CSDI1,CSDI1-1,12.3386088,31.31364324,map
9,CSDI1,CSDI1-1,26.5924665,48.5026026571429,map
10,CSDI1,CSDI1-1,39.0581192057143,70.4927796571429,map
11,CSDI1,CSDI1-1,77.5231547294118,132.696929394118,map
12,CSDI1,CSDI1-1,81.7301544882353,159.026217742857,map
1,CSHW1,CSHW1-1,262.24598808,490.985941233333,map
2,CSHW1,CSHW1-1,191.102598308571,355.406540194445,map
3,CSHW1,CSHW1-1,197.856474274286,465.595473994445,map
4,CSHW1,CSHW1-1,123.424327337143,231.323843788889,map
5,CSHW1,CSHW1-1,69.8822101028572,112.810295644444,map
6,CSHW1,CSHW1-1,46.0161349714286,89.136982,map
7,CSHW1,CSHW1-1,21.19277448,38.2688512171429,map
8,CSHW1,CSHW1-1,30.7688676685714,51.6841065085714,map
9,CSHW1,CSHW1-1,61.2856287257143,129.5447879,map
10,CSHW1,CSHW1-1,178.178899782857,296.395537227778,map
11,CSHW1,CSHW1-1,303.172695211765,744.07841024,map
12,CSHW1,CSHW1-1,278.163734188235,505.455147874286,map
1,CTAW1,CTAW1-1,162.36513755,207.717391451429,map
2,CTAW1,CTAW1-1,117.0675205,158.718318942857,map
3,CTAW1,CTAW1-1,125.8927124,183.266474788571,map
4,CTAW1,CTAW1-1,88.1129556,142.845469234286,map
5,CTAW1,CTAW1-1,60.2200345,102.218633691429,map
6,CTAW1,CTAW1-1,42.33248455,72.8795820971429,map
7,CTAW1,CTAW1-1,13.52929095,28.6608041028572,map
